dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,128,5,128,0.2,0.001,16,1.1465622186660767,0.5125,0.4966846528244986,0.5166981825196962,0.49167117215759076,4,Tabu Search
Haaglanden,128,5,96,0.1,0.001,16,1.1053833961486816,0.51796875,0.4979344445675502,0.5167393881715459,0.49941819051468084,4,Tabu Search
Haaglanden,128,5,96,0.2,0.0005,16,1.0646756887435913,0.55546875,0.5476394337417378,0.5517779747866355,0.5315456321314709,4,Tabu Search
Haaglanden,128,5,96,0.2,0.005,16,1.3584409952163696,0.440625,0.40428437310176024,0.44052115053244717,0.38615204450275187,4,Tabu Search
Haaglanden,128,5,96,0.2,0.001,32,1.2193281650543213,0.50390625,0.5130875936270078,0.5067166671773173,0.4912796824420438,4,Tabu Search
Haaglanden,96,5,96,0.2,0.0005,16,1.1437537670135498,0.509375,0.492937068341779,0.5093731198249838,0.4972454683050608,4,Tabu Search
Haaglanden,128,4,96,0.2,0.0005,16,1.0700597763061523,0.54453125,0.5189559775860026,0.5414593655499893,0.5193673513640209,4,Tabu Search
Haaglanden,128,5,64,0.2,0.0005,16,1.1922461986541748,0.4875,0.46191952181496126,0.48399395737791623,0.45825936491429803,4,Tabu Search
Haaglanden,128,5,128,0.2,0.0005,16,1.0897948741912842,0.55,0.5521021012902654,0.5482017472653847,0.5303734945928607,4,Tabu Search
Haaglanden,128,5,96,0.1,0.0005,16,1.1353676319122314,0.51484375,0.4816222909413804,0.510627507135603,0.47707475548515266,4,Tabu Search
Haaglanden,128,5,96,0.3,0.0005,16,1.1087719202041626,0.509375,0.4878857485769381,0.5088940101140428,0.49027269529739126,4,Tabu Search
Haaglanden,128,5,96,0.2,0.0001,16,1.2315046787261963,0.47890625,0.4358251875023691,0.4755332001836332,0.42416490439651955,4,Tabu Search
Haaglanden,128,5,96,0.2,0.0005,32,1.1276267766952515,0.5078125,0.4759276448121262,0.5076599273160086,0.47882901567116887,4,Tabu Search
Haaglanden,96,4,96,0.2,0.0005,16,1.1993989944458008,0.48671875,0.45171491060433333,0.4816248468878066,0.44487090791011114,4,Tabu Search
Haaglanden,128,3,96,0.2,0.0005,16,1.1864268779754639,0.5015625,0.4658750376230437,0.4952475646224862,0.4517238658630502,4,Tabu Search
Haaglanden,128,4,64,0.2,0.0005,16,1.1295948028564453,0.5171875,0.5035707412163675,0.5149903415222858,0.4983926224610339,4,Tabu Search
Haaglanden,128,4,128,0.2,0.0005,16,1.0892817974090576,0.5203125,0.49317812039857944,0.5146118811526117,0.4961306127544856,4,Tabu Search
Haaglanden,128,4,96,0.1,0.0005,16,1.1441547870635986,0.51484375,0.5160583390849391,0.5097589852579183,0.5101005368253176,4,Tabu Search
Haaglanden,128,4,96,0.3,0.0005,16,1.1610897779464722,0.5046875,0.4689645663313745,0.5013111320002246,0.4474918392460201,4,Tabu Search
Haaglanden,128,4,96,0.2,0.0001,16,1.2492399215698242,0.47421875,0.4277515417191292,0.47071532846479497,0.4140319924647261,4,Tabu Search
