filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
32,1,64,0.3,0.01,64,23.78479766845703,Grid Search
32,1,64,0.3,0.001,16,23.251705169677734,Grid Search
32,1,64,0.3,0.001,32,219.8035125732422,Grid Search
32,1,64,0.3,0.001,64,544.2755737304688,Grid Search
32,1,64,0.3,0.0001,16,940.5878295898438,Grid Search
32,1,64,0.3,0.0001,32,933.355712890625,Grid Search
32,1,64,0.3,0.0001,64,984.1058349609375,Grid Search
32,1,64,0.5,0.01,16,22.338903427124023,Grid Search
32,1,64,0.5,0.01,32,23.78527069091797,Grid Search
32,1,64,0.5,0.01,64,23.99078369140625,Grid Search
32,1,64,0.5,0.001,16,23.727500915527344,Grid Search
32,1,64,0.5,0.001,32,70.67243957519531,Grid Search
32,1,64,0.5,0.001,64,326.8998107910156,Grid Search
32,1,64,0.5,0.0001,16,935.7974853515625,Grid Search
32,1,64,0.5,0.0001,32,957.1268920898438,Grid Search
32,1,64,0.5,0.0001,64,966.5355224609375,Grid Search
32,2,32,0.1,0.01,16,23.77992057800293,Grid Search
32,2,32,0.1,0.01,32,23.035091400146484,Grid Search
32,2,32,0.1,0.01,64,24.20172119140625,Grid Search
32,2,32,0.1,0.001,16,45.031192779541016,Grid Search
32,2,32,0.1,0.001,32,362.2167663574219,Grid Search
32,2,32,0.1,0.001,64,725.2391357421875,Grid Search
32,2,32,0.1,0.0001,16,939.4356079101562,Grid Search
32,2,32,0.1,0.0001,32,986.6508178710938,Grid Search
32,2,32,0.1,0.0001,64,1012.03955078125,Grid Search
32,2,32,0.3,0.01,16,23.795299530029297,Grid Search
32,2,32,0.3,0.01,32,23.68090057373047,Grid Search
32,2,32,0.3,0.01,64,24.402788162231445,Grid Search
32,2,32,0.3,0.001,16,23.840730667114258,Grid Search
32,2,32,0.3,0.001,32,584.14599609375,Grid Search
32,2,32,0.3,0.001,64,803.9324340820312,Grid Search
32,2,32,0.3,0.0001,16,934.4434814453125,Grid Search
32,2,32,0.3,0.0001,32,968.8058471679688,Grid Search
32,2,32,0.3,0.0001,64,999.4908447265625,Grid Search
32,2,32,0.5,0.01,16,23.67060089111328,Grid Search
32,2,32,0.5,0.01,32,22.867603302001953,Grid Search
32,2,32,0.5,0.01,64,24.462011337280273,Grid Search
32,2,32,0.5,0.001,16,25.55022621154785,Grid Search
32,2,32,0.5,0.001,32,396.6715087890625,Grid Search
32,2,32,0.5,0.001,64,831.3411254882812,Grid Search
32,2,32,0.5,0.0001,16,960.9702758789062,Grid Search
32,2,32,0.5,0.0001,32,970.8641357421875,Grid Search
32,2,32,0.5,0.0001,64,980.1222534179688,Grid Search
32,2,64,0.1,0.01,16,23.467945098876953,Grid Search
32,2,64,0.1,0.01,32,23.788145065307617,Grid Search
32,2,64,0.1,0.01,64,23.96161460876465,Grid Search
32,2,64,0.1,0.001,16,25.251447677612305,Grid Search
32,2,64,0.1,0.001,32,189.42465209960938,Grid Search
32,2,64,0.1,0.001,64,609.2346801757812,Grid Search
32,2,64,0.1,0.0001,16,793.4285278320312,Grid Search
32,2,64,0.1,0.0001,32,795.1366577148438,Grid Search
32,2,64,0.1,0.0001,64,974.2904663085938,Grid Search
32,2,64,0.3,0.01,16,23.643348693847656,Grid Search
32,2,64,0.3,0.01,32,23.35343360900879,Grid Search
32,2,64,0.3,0.01,64,23.830387115478516,Grid Search
32,2,64,0.3,0.001,16,23.795595169067383,Grid Search
32,2,64,0.3,0.001,32,23.78443145751953,Grid Search
32,2,64,0.3,0.001,64,488.30780029296875,Grid Search
32,2,64,0.3,0.0001,16,859.3185424804688,Grid Search
