dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,72,3,81,0.47533987080770534,0.007006389219356848,48,1.3696577548980713,0.4,0.3629151895851312,0.3971042442323979,0.3611214701235955,4,PSO
Haaglanden,50,4,71,0.16581346025180416,0.003040156347640164,33,1.1727161407470703,0.5046875,0.5006552058883299,0.49801412738026263,0.49168783662498405,4,PSO
Haaglanden,63,4,69,0.2169913530816461,0.005294377116323144,36,1.345775842666626,0.4171875,0.4179002017372843,0.41496459790673423,0.38389957356252064,4,PSO
Haaglanden,30,2,77,0.25970508114152974,0.0028131712727864707,39,1.4275095462799072,0.3859375,0.34739228426068275,0.38165811600479604,0.320930498673873,4,PSO
Haaglanden,87,4,85,0.33666108365074165,0.00947938088914321,35,1.3173158168792725,0.43046875,0.39867541063645656,0.4311971605093232,0.37914434215600706,4,PSO
Haaglanden,82,3,94,0.478055104286108,0.005417764155001868,37,1.3248670101165771,0.4328125,0.45652064784088975,0.4347954219348722,0.4116148759092547,4,PSO
Haaglanden,79,4,93,0.18447589458842698,0.0015574689884793487,36,1.3493473529815674,0.44609375,0.4164534711537143,0.44167850344202797,0.4009344386782557,4,PSO
Haaglanden,92,3,81,0.26897508489790606,0.0009220101962679357,38,1.2119247913360596,0.46484375,0.4339141778365262,0.4617262972955204,0.4238431163694078,4,PSO
Haaglanden,49,4,81,0.22285912932302615,0.006866055850874689,36,1.3444936275482178,0.41640625,0.4426239619999076,0.4184347373427329,0.4227223108402394,4,PSO
Haaglanden,59,3,79,0.18941309560939004,0.002536663215515314,37,1.2446733713150024,0.45859375,0.48182093244102886,0.4597485353165032,0.4528029353173251,4,PSO
Haaglanden,90,3,82,0.2294114905485232,0.0031346963622974765,47,1.7121639251708984,0.25859375,0.22049846334702364,0.2568345391779558,0.17547690483841,4,PSO
Haaglanden,52,2,83,0.17756666320874587,0.0028065594121947147,29,1.4092925786972046,0.36484375,0.4484698026655085,0.3564433943886686,0.3018876137294184,4,PSO
Haaglanden,73,4,68,0.40679483683365103,0.004925972535319242,38,1.307341456413269,0.446875,0.4636824236707791,0.44059182530627233,0.41297233977366277,4,PSO
Haaglanden,37,3,82,0.2529937672516902,0.005323450651843648,35,1.4443014860153198,0.3765625,0.3438148193045595,0.37719315471041337,0.26419338981879137,4,PSO
Haaglanden,93,4,88,0.28499936222199473,0.0001510752526444655,35,1.3656005859375,0.4,0.33803557179055493,0.40188121992063247,0.3192140059928379,4,PSO
Haaglanden,89,3,94,0.41103795597254056,0.0005607480737167953,35,1.2365330457687378,0.47421875,0.45683470524674624,0.46842917564770203,0.4513416194783784,4,PSO
Haaglanden,87,4,97,0.1977263910982652,0.006214310214024416,35,1.422121286392212,0.32109375,0.2508643232761206,0.32115296418547323,0.2510363254149723,4,PSO
Haaglanden,100,3,85,0.16862348743923125,0.009751009377368258,36,1.3868095874786377,0.41953125,0.3443511526294425,0.41423079609222446,0.32178600138298213,3,PSO
Haaglanden,63,4,84,0.2224449054810056,0.0069517341705811675,35,1.5202926397323608,0.34453125,0.3147127045790681,0.33855873661321134,0.28394599070747395,3,PSO
Haaglanden,72,3,85,0.16428953720288011,0.0023803215073296487,35,1.5178358554840088,0.3859375,0.43423322411587273,0.38685161519352557,0.35915652083118216,4,PSO
Haaglanden,78,3,86,0.3617471940770606,0.00016726653693199177,45,1.4552040100097656,0.3578125,0.32372146118721457,0.3635774453648183,0.30283346602847316,4,PSO
Haaglanden,56,3,94,0.18688578260999153,0.006334795056711476,27,1.2414045333862305,0.459375,0.44376849608328045,0.4539660948760987,0.38643294143464907,4,PSO
Haaglanden,75,4,70,0.48485560945185757,0.007040797611385103,37,1.5813202857971191,0.19609375,0.14915968519928915,0.22158656711185895,0.10565589888857126,4,PSO
Haaglanden,58,3,86,0.24621485642131186,0.0018828643768250507,34,1.1807790994644165,0.4890625,0.4673662274650757,0.48695053316868303,0.46737536092570914,4,PSO
Haaglanden,77,4,92,0.15578632156237707,0.001991617778442645,35,1.1413099765777588,0.528125,0.5149282152344238,0.5247700498648158,0.5177857526585414,4,PSO
